id,ent_origine,client,quantity,delivery_date,shipping_costs,delivery_state
56564,34,780,9.05,2020-11-6,0.0,livre
56565,14,2715,1.93,2020-5-7,0.0,livre
56566,24,3425,4.99,2020-8-15,0.0,livre
56567,27,7672,6.53,2020-7-20,0.0,livre
56568,16,1455,9.37,2020-10-22,0.0,livre
56569,24,8219,2.82,2020-11-28,0.0,livre
56570,21,3600,1.19,2020-11-20,0.0,livre
56571,37,8302,6.85,2020-1-30,0.0,livre
56572,20,1263,7.23,2020-7-22,0.0,livre
56573,27,708,3.13,2020-5-12,0.0,livre
56574,42,4092,8.72,2020-12-27,0.0,en cour
56575,23,3852,4.5,2020-11-17,0.0,livre
56576,11,1871,4.85,2020-12-25,0.0,en cour
56577,22,2729,1.57,2020-2-14,0.0,livre
56578,11,4407,2.58,2020-7-19,0.0,livre
56579,41,1434,2.52,2020-9-20,0.0,livre
56580,11,1370,7.86,2020-1-31,0.0,livre
56581,29,3902,0.44,2020-3-2,0.0,livre
56582,8,4094,5.7,2020-5-23,0.0,livre
56583,6,7043,0.17,2020-12-14,0.0,en cour
56584,41,630,0.99,2020-6-20,0.0,livre
56585,15,1487,4.77,2020-11-17,0.0,livre
56586,7,2870,9.84,2020-1-6,0.0,livre
56587,39,7673,5.75,2020-2-5,0.0,livre
56588,23,8276,6.6,2020-7-17,0.0,livre
56589,19,3254,8.72,2020-3-5,0.0,livre
56590,30,7762,1.62,2020-7-17,0.0,livre
56591,1,3708,9.4,2020-9-29,0.0,livre
56592,43,2726,1.64,2020-7-26,0.0,livre
56593,4,8051,2.62,2020-3-28,0.0,livre
56594,49,4981,2.11,2020-11-13,0.0,livre
56595,29,2980,0.81,2020-1-25,0.0,livre
56596,15,2323,7.33,2020-10-17,0.0,livre
56597,28,4001,0.71,2020-2-27,0.0,livre
56598,31,517,2.19,2020-11-23,0.0,livre
56599,47,7689,9.17,2020-8-1,0.0,livre
56600,50,8226,0.36,2020-8-1,0.0,livre
56601,19,6914,7.53,2020-11-12,0.0,livre
56602,40,974,5.76,2020-4-5,0.0,livre
56603,39,4400,1.75,2020-6-3,0.0,livre
56604,41,8308,3.34,2020-9-7,0.0,livre
56605,16,7815,4.12,2020-3-16,0.0,livre
56606,30,5142,5.08,2020-8-11,0.0,livre
56607,43,6375,6.08,2020-9-16,0.0,livre
56608,11,4533,9.39,2020-7-26,0.0,livre
56609,9,401,1.77,2020-4-30,0.0,livre
56610,25,3648,5.31,2020-7-8,0.0,livre
56611,5,7234,5.57,2020-2-8,0.0,livre
56612,12,3346,1.72,2020-6-12,0.0,livre
56613,7,5471,1.53,2020-5-4,0.0,livre
56614,27,595,5.1,2020-2-6,0.0,livre
56615,39,5550,8.44,2020-1-2,0.0,livre
56616,14,5821,7.08,2020-4-6,0.0,livre
56617,22,4120,4.54,2020-2-30,0.0,livre
56618,15,8477,1.87,2020-1-11,0.0,livre
56619,14,6613,7.4,2020-6-25,0.0,livre
56620,3,6631,0.04,2020-7-20,0.0,livre
56621,36,3466,4.37,2020-11-12,0.0,livre
56622,32,4520,9.84,2020-2-7,0.0,livre
56623,49,7853,5.6,2020-5-25,0.0,livre
56624,2,8107,8.44,2020-4-5,0.0,livre
56625,46,2789,5.31,2020-3-27,0.0,livre
56626,27,7636,9.05,2020-11-6,0.0,livre
56627,5,8185,5.16,2020-8-27,0.0,livre
56628,30,6410,9.48,2020-9-15,0.0,livre
56629,44,4232,3.99,2020-8-6,0.0,livre
56630,30,3721,9.24,2020-3-1,0.0,livre
56631,19,6064,5.41,2020-7-14,0.0,livre
56632,27,2861,3.91,2020-8-17,0.0,livre
56633,7,7717,4.05,2020-6-21,0.0,livre
56634,32,2986,1.34,2020-11-3,0.0,livre
56635,43,5184,5.5,2020-1-12,0.0,livre
56636,30,3207,5.58,2020-9-27,0.0,livre
56637,6,8633,8.0,2020-7-21,0.0,livre
56638,2,162,5.51,2020-7-5,0.0,livre
56639,1,1119,9.31,2020-9-17,0.0,livre
56640,3,2372,4.09,2020-1-29,0.0,livre
56641,4,5888,8.79,2020-6-20,0.0,livre
56642,31,1937,4.12,2020-8-26,0.0,livre
56643,25,7304,1.87,2020-7-1,0.0,livre
56644,21,6421,6.84,2020-12-12,0.0,en cour
56645,24,5540,6.14,2020-1-16,0.0,livre
56646,38,2245,5.36,2020-7-22,0.0,livre
56647,42,7354,5.52,2020-3-23,0.0,livre
56648,6,1242,4.55,2020-2-2,0.0,livre
56649,14,5793,6.86,2020-5-9,0.0,livre
56650,19,12,5.5,2020-4-29,0.0,livre
56651,2,5788,9.73,2020-6-27,0.0,livre
56652,29,5759,8.43,2020-5-29,0.0,livre
56653,50,3840,6.18,2020-6-25,0.0,livre
56654,25,8389,5.47,2020-11-12,0.0,livre
56655,50,936,2.67,2020-10-10,0.0,livre
56656,33,1738,7.24,2020-11-27,0.0,livre
56657,37,1412,2.37,2020-12-31,0.0,en cour
56658,5,1761,7.18,2020-9-17,0.0,livre
56659,24,275,8.37,2020-7-25,0.0,livre
56660,21,6235,2.52,2020-4-6,0.0,livre
56661,28,6406,1.17,2020-4-28,0.0,livre
56662,43,2144,4.92,2020-3-6,0.0,livre
56663,26,1644,0.52,2020-2-25,0.0,livre
56664,25,5479,9.73,2020-2-29,0.0,livre
56665,12,7162,7.18,2020-5-17,0.0,livre
56666,36,503,6.63,2020-10-5,0.0,livre
56667,36,6417,4.58,2020-12-12,0.0,en cour
56668,25,4159,9.95,2020-4-22,0.0,livre
56669,50,570,3.95,2020-2-30,0.0,livre
56670,5,5758,8.46,2020-4-11,0.0,livre
56671,20,3123,2.89,2020-3-23,0.0,livre
56672,19,2002,5.43,2020-7-16,0.0,livre
56673,12,436,2.71,2020-9-19,0.0,livre
56674,7,8905,1.12,2020-9-11,0.0,livre
56675,47,1599,5.48,2020-5-4,0.0,livre
56676,24,8927,2.37,2020-11-8,0.0,livre
56677,14,7897,8.65,2020-10-15,0.0,livre
56678,39,1251,8.41,2020-2-3,0.0,livre
56679,49,4639,5.34,2020-11-11,0.0,livre
56680,47,3635,0.43,2020-11-13,0.0,livre
56681,22,229,9.7,2020-10-8,0.0,livre
56682,27,5069,1.3,2020-9-13,0.0,livre
56683,4,5971,5.92,2020-4-7,0.0,livre
56684,31,560,6.05,2020-11-16,0.0,livre
56685,7,2261,9.93,2020-7-12,0.0,livre
56686,47,491,3.94,2020-7-20,0.0,livre
56687,14,3793,7.14,2020-8-29,0.0,livre
56688,5,304,8.64,2020-11-17,0.0,livre
56689,4,7267,1.38,2020-12-30,0.0,en cour
56690,15,5018,6.82,2020-4-4,0.0,livre
56691,31,6115,6.36,2020-5-14,0.0,livre
56692,17,39,6.14,2020-9-19,0.0,livre
56693,2,8754,6.65,2020-1-8,0.0,livre
56694,1,4975,9.58,2020-1-12,0.0,livre
56695,3,766,6.71,2020-7-20,0.0,livre
56696,31,3233,0.46,2020-12-24,0.0,en cour
56697,28,1853,6.98,2020-7-25,0.0,livre
56698,36,51,3.37,2020-2-2,0.0,livre
56699,25,2777,8.28,2020-10-13,0.0,livre
56700,31,6077,2.3,2020-5-5,0.0,livre
56701,41,1864,1.05,2020-9-17,0.0,livre
56702,1,2342,8.23,2020-6-20,0.0,livre
56703,35,5907,6.74,2020-2-30,0.0,livre
56704,16,5213,9.79,2020-9-17,0.0,livre
56705,9,7297,2.88,2020-2-20,0.0,livre
56706,2,5866,4.77,2020-8-19,0.0,livre
56707,4,5895,2.96,2020-1-2,0.0,livre
56708,46,8214,7.64,2020-12-1,0.0,en cour
56709,37,7106,0.21,2020-10-5,0.0,livre
56710,28,3572,6.25,2020-11-14,0.0,livre
56711,24,2242,5.82,2020-4-6,0.0,livre
56712,21,8420,1.7,2020-1-5,0.0,livre
56713,17,2057,9.88,2020-10-28,0.0,livre
56714,37,4772,1.59,2020-10-27,0.0,livre
56715,42,155,4.7,2020-5-21,0.0,livre
56716,20,4685,1.37,2020-7-27,0.0,livre
56717,49,1010,9.2,2020-1-6,0.0,livre
56718,39,8625,8.33,2020-2-7,0.0,livre
56719,24,7908,5.09,2020-10-12,0.0,livre
56720,14,3618,1.63,2020-1-20,0.0,livre
56721,13,4133,6.11,2020-3-26,0.0,livre
56722,14,8613,1.99,2020-1-19,0.0,livre
56723,7,7065,1.24,2020-12-29,0.0,en cour
56724,31,7982,7.77,2020-10-17,0.0,livre
56725,21,1866,9.06,2020-5-1,0.0,livre
56726,24,4570,0.55,2020-10-6,0.0,livre
56727,28,5292,8.04,2020-10-9,0.0,livre
56728,31,4559,0.88,2020-9-30,0.0,livre
56729,35,8427,0.93,2020-4-23,0.0,livre
56730,18,145,0.42,2020-6-23,0.0,livre
56731,37,3634,2.03,2020-12-26,0.0,en cour
56732,9,1698,5.04,2020-3-3,0.0,livre
56733,46,5318,6.47,2020-7-22,0.0,livre
56734,9,423,7.98,2020-6-2,0.0,livre
56735,1,8198,0.18,2020-1-16,0.0,livre
56736,0,1667,7.95,2020-8-20,0.0,livre
56737,19,8139,3.99,2020-5-1,0.0,livre
56738,43,8162,0.18,2020-4-11,0.0,livre
56739,36,2226,9.24,2020-8-4,0.0,livre
56740,44,6194,9.34,2020-10-20,0.0,livre
56741,31,6479,1.24,2020-2-27,0.0,livre
56742,50,8554,2.19,2020-9-15,0.0,livre
56743,45,2667,8.99,2020-10-21,0.0,livre
56744,0,357,3.42,2020-5-23,0.0,livre
56745,33,3732,0.6,2020-11-16,0.0,livre
56746,0,3764,2.42,2020-4-7,0.0,livre
56747,18,3263,0.49,2020-8-26,0.0,livre
56748,14,2023,4.64,2020-4-7,0.0,livre
56749,25,5761,9.6,2020-8-6,0.0,livre
56750,6,4685,4.42,2020-5-23,0.0,livre
56751,37,6979,9.4,2020-12-20,0.0,en cour
56752,38,167,2.84,2020-12-11,0.0,en cour
56753,8,6716,2.35,2020-4-11,0.0,livre
56754,43,1147,4.35,2020-8-22,0.0,livre
56755,19,5418,2.41,2020-6-26,0.0,livre
56756,12,2769,0.56,2020-12-22,0.0,en cour
56757,28,983,2.93,2020-6-16,0.0,livre
56758,11,280,6.44,2020-6-30,0.0,livre
56759,11,1446,5.4,2020-10-17,0.0,livre
56760,27,5364,0.02,2020-8-22,0.0,livre
56761,24,5869,4.53,2020-12-25,0.0,en cour
56762,47,346,4.23,2020-3-14,0.0,livre
56763,30,3256,4.72,2020-6-4,0.0,livre
56764,48,3857,3.67,2020-4-10,0.0,livre
56765,34,4707,8.81,2020-2-13,0.0,livre
56766,48,2306,0.93,2020-8-21,0.0,livre
56767,22,5298,8.87,2020-1-13,0.0,livre
56768,49,508,2.88,2020-9-14,0.0,livre
56769,22,2462,2.2,2020-8-9,0.0,livre
56770,42,838,1.68,2020-11-4,0.0,livre
56771,29,5575,5.54,2020-6-6,0.0,livre
56772,36,6604,7.37,2020-11-27,0.0,livre
56773,42,7875,2.59,2020-2-22,0.0,livre
56774,0,7398,5.01,2020-9-8,0.0,livre
56775,10,4779,0.3,2020-5-21,0.0,livre
56776,46,6892,3.51,2020-4-13,0.0,livre
56777,50,1553,0.13,2020-6-22,0.0,livre
56778,37,358,0.17,2020-11-20,0.0,livre
56779,1,6688,3.52,2020-12-2,0.0,en cour
56780,1,8905,9.23,2020-9-27,0.0,livre
56781,43,7549,3.04,2020-1-18,0.0,livre
56782,7,8778,6.44,2020-3-18,0.0,livre
56783,38,2863,5.21,2020-7-19,0.0,livre
56784,15,7956,2.93,2020-2-13,0.0,livre
56785,11,2478,1.91,2020-4-23,0.0,livre
56786,12,1662,4.95,2020-4-22,0.0,livre
56787,10,7935,8.17,2020-12-31,0.0,en cour
56788,16,2320,1.29,2020-11-6,0.0,livre
56789,17,1963,4.2,2020-8-4,0.0,livre
56790,16,7760,8.05,2020-4-21,0.0,livre
56791,50,552,4.12,2020-11-22,0.0,livre
56792,42,8012,4.83,2020-2-12,0.0,livre
56793,7,6250,7.67,2020-1-10,0.0,livre
56794,8,5163,9.74,2020-7-22,0.0,livre
56795,3,5735,2.91,2020-9-19,0.0,livre
56796,47,7098,3.05,2020-12-2,0.0,en cour
56797,35,8081,5.23,2020-10-3,0.0,livre
56798,11,795,2.37,2020-2-9,0.0,livre
56799,47,1680,2.3,2020-11-6,0.0,livre
56800,49,7824,8.49,2020-3-8,0.0,livre
56801,31,559,0.43,2020-9-24,0.0,livre
56802,40,3545,3.15,2020-5-18,0.0,livre
56803,3,1353,2.35,2020-10-11,0.0,livre
56804,50,2179,5.22,2020-2-15,0.0,livre
56805,23,3041,9.08,2020-8-12,0.0,livre
56806,50,2218,5.55,2020-12-21,0.0,en cour
56807,44,4917,2.03,2020-4-2,0.0,livre
56808,45,2880,5.08,2020-10-20,0.0,livre
56809,30,2944,8.56,2020-3-18,0.0,livre
56810,27,1804,5.89,2020-1-21,0.0,livre
56811,15,2623,4.07,2020-4-18,0.0,livre
56812,0,6593,9.48,2020-10-20,0.0,livre
56813,47,5500,7.89,2020-9-9,0.0,livre
56814,18,3402,4.24,2020-6-14,0.0,livre
56815,33,2304,0.53,2020-1-25,0.0,livre
56816,5,1666,7.11,2020-4-29,0.0,livre
56817,20,954,8.69,2020-6-23,0.0,livre
56818,3,216,3.93,2020-11-13,0.0,livre
56819,26,893,3.27,2020-3-7,0.0,livre
56820,8,4972,1.99,2020-9-18,0.0,livre
56821,35,5340,2.53,2020-3-29,0.0,livre
56822,34,2038,4.84,2020-1-12,0.0,livre
56823,27,8340,4.13,2020-6-26,0.0,livre
56824,34,7007,5.89,2020-9-13,0.0,livre
56825,47,2625,1.67,2020-1-1,0.0,livre
56826,17,2798,8.28,2020-10-31,0.0,livre
56827,48,2877,6.86,2020-10-25,0.0,livre
56828,9,8254,0.48,2020-3-25,0.0,livre
56829,14,3856,2.22,2020-6-4,0.0,livre
56830,27,3088,8.79,2020-11-2,0.0,livre
56831,10,6889,9.59,2020-12-8,0.0,en cour
56832,15,3041,0.02,2020-1-8,0.0,livre
56833,2,1750,9.3,2020-12-17,0.0,en cour
56834,18,5031,4.12,2020-9-29,0.0,livre
56835,14,7409,1.03,2020-3-26,0.0,livre
56836,2,743,0.06,2020-5-16,0.0,livre
56837,0,8262,0.53,2020-10-3,0.0,livre
56838,5,3743,5.09,2020-6-29,0.0,livre
56839,33,7596,5.85,2020-6-2,0.0,livre
56840,32,166,7.27,2020-9-11,0.0,livre
56841,22,3945,9.56,2020-10-9,0.0,livre
56842,29,7499,8.43,2020-3-13,0.0,livre
56843,34,1792,5.19,2020-7-3,0.0,livre
56844,27,8417,0.35,2020-11-1,0.0,livre
56845,35,4831,8.66,2020-11-22,0.0,livre
56846,15,8903,9.76,2020-4-23,0.0,livre
56847,47,4786,5.37,2020-8-23,0.0,livre
56848,15,4000,6.63,2020-5-16,0.0,livre
56849,31,3263,4.43,2020-1-24,0.0,livre
56850,29,867,8.75,2020-2-16,0.0,livre
56851,45,5184,0.05,2020-7-25,0.0,livre
56852,41,7335,4.0,2020-2-1,0.0,livre
56853,4,658,4.73,2020-12-23,0.0,en cour
56854,17,2175,5.83,2020-2-15,0.0,livre
56855,48,7906,2.31,2020-2-18,0.0,livre
56856,0,6468,3.38,2020-6-12,0.0,livre
56857,16,7521,2.98,2020-4-19,0.0,livre
56858,27,6422,6.9,2020-6-30,0.0,livre
56859,47,7330,1.92,2020-7-27,0.0,livre
56860,25,3691,1.23,2020-4-22,0.0,livre
56861,11,8384,8.56,2020-7-13,0.0,livre
56862,42,223,2.64,2020-12-12,0.0,en cour
56863,38,5025,7.45,2020-6-17,0.0,livre
56864,24,4762,0.21,2020-4-21,0.0,livre
56865,16,5691,3.3,2020-12-23,0.0,en cour
56866,5,7198,4.96,2020-12-24,0.0,en cour
56867,42,7199,9.18,2020-11-6,0.0,livre
56868,29,3473,6.56,2020-7-15,0.0,livre
56869,36,8143,1.54,2020-1-9,0.0,livre
56870,10,3747,0.31,2020-1-7,0.0,livre
56871,2,6979,3.71,2020-5-20,0.0,livre
56872,50,6145,0.54,2020-5-25,0.0,livre
56873,14,4145,3.84,2020-10-21,0.0,livre
56874,49,3254,9.36,2020-4-29,0.0,livre
56875,49,3175,5.06,2020-12-9,0.0,en cour
56876,10,6197,2.39,2020-7-10,0.0,livre
56877,17,7120,2.4,2020-3-19,0.0,livre
56878,47,4312,8.31,2020-9-19,0.0,livre
56879,27,5551,2.25,2020-6-13,0.0,livre
56880,2,7793,7.77,2020-1-21,0.0,livre
56881,39,6034,0.81,2020-4-17,0.0,livre
56882,9,2281,4.08,2020-1-4,0.0,livre
56883,50,4382,3.15,2020-4-23,0.0,livre
56884,43,2096,7.27,2020-11-28,0.0,livre
56885,48,8377,7.93,2020-9-25,0.0,livre
56886,43,7342,1.5,2020-6-8,0.0,livre
56887,41,3322,6.5,2020-5-27,0.0,livre
56888,35,2682,2.96,2020-1-17,0.0,livre
56889,22,659,3.91,2020-10-2,0.0,livre
56890,9,1143,5.15,2020-8-22,0.0,livre
56891,22,1748,6.81,2020-10-18,0.0,livre
56892,1,5436,2.34,2020-2-15,0.0,livre
56893,1,972,6.14,2020-12-3,0.0,en cour
56894,11,5984,6.97,2020-12-18,0.0,en cour
56895,34,1388,0.18,2020-11-25,0.0,livre
56896,22,2889,9.54,2020-11-25,0.0,livre
56897,23,7996,9.05,2020-5-8,0.0,livre
56898,39,4294,5.91,2020-1-10,0.0,livre
56899,46,8894,7.39,2020-2-1,0.0,livre
56900,30,778,7.08,2020-3-20,0.0,livre
56901,25,687,5.26,2020-10-25,0.0,livre
56902,28,5423,7.63,2020-10-14,0.0,livre
56903,48,2466,4.58,2020-1-11,0.0,livre
56904,18,6703,7.11,2020-7-2,0.0,livre
56905,8,8296,8.66,2020-8-29,0.0,livre
56906,13,6694,3.23,2020-4-16,0.0,livre
56907,13,4875,8.46,2020-7-11,0.0,livre
56908,28,4652,0.35,2020-12-11,0.0,en cour
56909,28,5184,2.34,2020-10-3,0.0,livre
56910,44,3318,8.54,2020-1-21,0.0,livre
56911,24,3035,1.58,2020-3-15,0.0,livre
56912,0,42,0.41,2020-6-23,0.0,livre
56913,45,2047,8.86,2020-12-31,0.0,en cour
56914,2,1158,5.02,2020-1-1,0.0,livre
56915,24,438,1.11,2020-4-22,0.0,livre
56916,13,2896,4.49,2020-9-18,0.0,livre
56917,27,1007,9.64,2020-12-13,0.0,en cour
56918,20,1339,0.07,2020-2-25,0.0,livre
56919,19,4182,3.43,2020-8-14,0.0,livre
56920,22,5076,6.4,2020-7-1,0.0,livre
56921,46,8841,8.7,2020-9-11,0.0,livre
56922,8,6624,2.0,2020-6-11,0.0,livre
56923,29,7467,0.08,2020-2-20,0.0,livre
56924,36,3196,3.4,2020-3-7,0.0,livre
56925,5,4451,2.6,2020-7-27,0.0,livre
56926,28,8345,2.05,2020-9-9,0.0,livre
56927,32,8817,0.9,2020-11-18,0.0,livre
56928,2,4769,7.01,2020-12-16,0.0,en cour
56929,40,6205,8.33,2020-5-23,0.0,livre
56930,43,8484,7.68,2020-11-18,0.0,livre
56931,8,2986,4.09,2020-8-8,0.0,livre
56932,30,5781,4.65,2020-10-29,0.0,livre
56933,1,7798,3.06,2020-10-22,0.0,livre
56934,32,3818,7.64,2020-9-3,0.0,livre
56935,47,1290,2.61,2020-3-14,0.0,livre
56936,29,1201,7.24,2020-12-27,0.0,en cour
56937,18,1954,9.91,2020-3-5,0.0,livre
56938,2,6652,3.47,2020-7-9,0.0,livre
56939,29,367,0.35,2020-9-10,0.0,livre
56940,21,5024,7.79,2020-9-12,0.0,livre
56941,38,2246,2.5,2020-3-29,0.0,livre
56942,21,2976,3.94,2020-11-19,0.0,livre
56943,9,3100,3.72,2020-9-14,0.0,livre
56944,33,8569,6.08,2020-10-29,0.0,livre
56945,13,2417,9.64,2020-5-23,0.0,livre
56946,20,5867,4.29,2020-6-5,0.0,livre
56947,42,2419,7.5,2020-9-12,0.0,livre
56948,21,4149,8.5,2020-2-26,0.0,livre
56949,37,4297,2.57,2020-11-19,0.0,livre
56950,12,3935,1.44,2020-1-26,0.0,livre
56951,33,8953,3.76,2020-11-23,0.0,livre
56952,30,2868,4.9,2020-3-18,0.0,livre
56953,27,79,8.14,2020-6-20,0.0,livre
56954,41,5715,0.59,2020-11-26,0.0,livre
56955,15,2148,2.25,2020-1-23,0.0,livre
56956,8,1979,2.1,2020-7-12,0.0,livre
56957,21,1645,7.13,2020-6-30,0.0,livre
56958,6,5011,3.11,2020-10-26,0.0,livre
56959,1,1135,8.14,2020-3-19,0.0,livre
56960,0,4314,1.22,2020-10-10,0.0,livre
56961,48,2224,3.24,2020-2-5,0.0,livre
56962,24,2122,7.08,2020-4-27,0.0,livre
56963,5,5904,8.6,2020-4-15,0.0,livre
56964,0,4708,1.01,2020-2-5,0.0,livre
56965,4,279,9.55,2020-3-23,0.0,livre
56966,11,6636,9.59,2020-4-6,0.0,livre
56967,1,4363,4.97,2020-6-14,0.0,livre
56968,7,6643,2.77,2020-3-12,0.0,livre
56969,15,4033,7.23,2020-9-2,0.0,livre
56970,16,4283,5.59,2020-11-28,0.0,livre
56971,34,4335,0.0,2020-5-14,0.0,livre
56972,27,2728,8.06,2020-9-25,0.0,livre
56973,10,6003,6.9,2020-3-15,0.0,livre
56974,7,542,7.38,2020-4-27,0.0,livre
56975,33,5541,2.98,2020-9-25,0.0,livre
56976,12,4036,4.5,2020-7-1,0.0,livre
56977,17,8975,2.72,2020-5-29,0.0,livre
56978,43,6514,1.39,2020-4-21,0.0,livre
56979,19,4341,5.27,2020-7-3,0.0,livre
56980,18,2064,8.12,2020-5-13,0.0,livre
56981,22,3280,0.46,2020-11-14,0.0,livre
56982,31,7734,8.5,2020-4-21,0.0,livre
56983,28,6886,1.83,2020-9-11,0.0,livre
56984,44,5629,8.59,2020-2-11,0.0,livre
56985,42,1591,5.14,2020-5-7,0.0,livre
56986,40,959,2.77,2020-9-26,0.0,livre
56987,39,4446,6.37,2020-12-13,0.0,en cour
56988,25,3352,8.98,2020-8-20,0.0,livre
56989,29,1938,3.84,2020-11-8,0.0,livre
56990,50,2293,1.78,2020-3-21,0.0,livre
56991,34,5983,8.89,2020-12-9,0.0,en cour
56992,50,7207,2.19,2020-2-27,0.0,livre
56993,3,7554,5.39,2020-11-18,0.0,livre
56994,19,7943,8.51,2020-5-4,0.0,livre
56995,8,4571,2.34,2020-4-1,0.0,livre
56996,19,6555,0.7,2020-6-26,0.0,livre
56997,49,1226,7.24,2020-8-28,0.0,livre
56998,37,730,3.09,2020-4-8,0.0,livre
56999,3,7937,6.13,2020-9-14,0.0,livre
57000,48,2032,1.79,2020-3-18,0.0,livre
57001,8,503,1.49,2020-1-26,0.0,livre
57002,27,1576,2.91,2020-7-18,0.0,livre
57003,21,5307,3.42,2020-8-27,0.0,livre
57004,41,7771,1.77,2020-11-5,0.0,livre
57005,13,1657,1.26,2020-4-15,0.0,livre
57006,18,8602,3.7,2020-7-10,0.0,livre
57007,26,6183,6.24,2020-6-4,0.0,livre
57008,17,2565,3.63,2020-11-9,0.0,livre
57009,6,4838,9.26,2020-11-22,0.0,livre
57010,38,3864,1.69,2020-3-4,0.0,livre
57011,8,8356,2.9,2020-1-14,0.0,livre
57012,33,6976,1.21,2020-9-7,0.0,livre
57013,49,609,6.07,2020-1-22,0.0,livre
57014,23,8791,4.59,2020-6-24,0.0,livre
57015,18,2919,5.99,2020-2-17,0.0,livre
57016,12,4976,5.77,2020-7-26,0.0,livre
57017,40,2925,1.58,2020-11-18,0.0,livre
57018,44,8920,8.15,2020-5-6,0.0,livre
57019,38,960,8.98,2020-7-22,0.0,livre
57020,41,3003,2.18,2020-4-27,0.0,livre
57021,13,3719,2.47,2020-12-23,0.0,en cour
57022,16,3374,6.54,2020-6-29,0.0,livre
57023,23,612,9.83,2020-9-7,0.0,livre
57024,23,8436,7.84,2020-4-8,0.0,livre
57025,36,7498,3.91,2020-1-16,0.0,livre
57026,6,1778,6.74,2020-7-31,0.0,livre
57027,11,2956,7.49,2020-5-4,0.0,livre
57028,21,7420,1.33,2020-8-11,0.0,livre
57029,9,4133,8.63,2020-4-1,0.0,livre
57030,16,2948,9.15,2020-4-22,0.0,livre
57031,16,4823,5.38,2020-8-6,0.0,livre
57032,7,7891,4.32,2020-8-11,0.0,livre
57033,20,3305,8.84,2020-6-22,0.0,livre
57034,10,6505,6.12,2020-9-25,0.0,livre
57035,36,1740,3.19,2020-6-24,0.0,livre
57036,11,2936,9.76,2020-3-24,0.0,livre
57037,44,480,4.71,2020-4-30,0.0,livre
57038,1,7957,8.37,2020-6-11,0.0,livre
57039,25,8310,3.0,2020-1-31,0.0,livre
57040,17,1486,9.27,2020-8-25,0.0,livre
57041,10,8698,5.36,2020-5-14,0.0,livre
57042,47,1967,5.76,2020-12-7,0.0,en cour
57043,14,4008,6.86,2020-3-15,0.0,livre
57044,21,6690,5.61,2020-3-30,0.0,livre
57045,49,463,1.32,2020-7-27,0.0,livre
57046,18,3969,2.94,2020-8-28,0.0,livre
57047,9,1419,4.42,2020-12-24,0.0,en cour
57048,22,4735,6.46,2020-3-5,0.0,livre
57049,48,2824,4.12,2020-11-7,0.0,livre
57050,13,353,4.45,2020-7-24,0.0,livre
57051,12,8982,8.5,2020-10-26,0.0,livre
57052,44,1241,1.8,2020-11-30,0.0,livre
57053,10,6320,7.52,2020-9-8,0.0,livre
57054,28,6942,8.31,2020-6-16,0.0,livre
57055,13,2868,3.56,2020-8-24,0.0,livre
57056,37,2588,1.58,2020-1-24,0.0,livre
57057,6,8120,9.58,2020-1-2,0.0,livre
57058,18,561,7.15,2020-12-20,0.0,en cour
57059,22,5305,8.28,2020-12-19,0.0,en cour
57060,23,989,2.32,2020-7-25,0.0,livre
57061,39,5991,1.27,2020-3-29,0.0,livre
57062,30,7847,5.71,2020-2-10,0.0,livre
57063,8,8704,8.05,2020-11-17,0.0,livre
57064,2,6890,8.77,2020-9-29,0.0,livre
57065,4,7335,6.93,2020-12-15,0.0,en cour
57066,18,8779,2.11,2020-4-2,0.0,livre
57067,19,1269,3.57,2020-12-4,0.0,en cour
57068,17,7494,0.59,2020-6-1,0.0,livre
57069,49,8025,1.38,2020-4-4,0.0,livre
57070,33,8252,5.47,2020-2-7,0.0,livre
57071,1,5936,6.97,2020-3-4,0.0,livre
57072,28,1172,2.91,2020-5-6,0.0,livre
57073,43,6770,6.31,2020-7-9,0.0,livre
57074,7,840,3.05,2020-5-7,0.0,livre
57075,9,7885,0.35,2020-5-12,0.0,livre
57076,36,4590,8.86,2020-2-18,0.0,livre
57077,30,7289,1.69,2020-4-8,0.0,livre
57078,2,6732,0.18,2020-11-21,0.0,livre
57079,46,5322,7.83,2020-4-8,0.0,livre
57080,25,617,6.37,2020-2-16,0.0,livre
57081,6,3703,4.44,2020-1-15,0.0,livre
57082,3,4697,1.79,2020-7-20,0.0,livre
57083,9,4083,7.35,2020-10-6,0.0,livre
57084,0,7416,5.41,2020-12-24,0.0,en cour
57085,1,7989,7.49,2020-11-25,0.0,livre
57086,29,3409,5.08,2020-4-9,0.0,livre
57087,42,7934,1.52,2020-12-31,0.0,en cour
57088,44,8263,1.73,2020-11-4,0.0,livre
57089,4,4499,6.58,2020-1-10,0.0,livre
57090,15,6486,4.41,2020-9-25,0.0,livre
57091,15,297,9.35,2020-8-28,0.0,livre
57092,5,2630,8.78,2020-2-14,0.0,livre
57093,40,4420,5.16,2020-10-21,0.0,livre
57094,39,2382,1.07,2020-4-23,0.0,livre
57095,49,7467,0.27,2020-6-25,0.0,livre
57096,44,2763,5.27,2020-11-29,0.0,livre
57097,2,7012,1.71,2020-2-8,0.0,livre
57098,42,5675,1.44,2020-3-7,0.0,livre
57099,33,2369,4.8,2020-8-14,0.0,livre
57100,7,7013,8.28,2020-11-6,0.0,livre
57101,11,8774,7.01,2020-9-17,0.0,livre
